gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,-0.4399164931309761,1,0,1.369379058123207,1,1,2,1,1,1,1,1,1,0.08,1,2,1.3440051632154282,2.05308773372364,0
1,2.273158691738958,0,0,0.1070477828022663,1,1,2,1,0,1,1,1,1,0.08,1,2,1.217708591202803,0.5351602006727703,1
1,2.273158691738958,1,0,-0.9109613101984924,1,1,2,1,0,1,1,0,1,0.08,1,2,0.8321716871642622,-0.6039858342162288,1
1,-0.4399164931309761,1,1,-0.2187151269579764,1,1,2,1,0,0,1,0,0,0.08,1,1,0.3652067301175816,-0.1563129133789448,0
0,-0.4399164931309761,0,0,1.0436161483629645,1,0,2,1,0,0,1,1,1,0.08,1,2,1.0149693571825356,1.5593327821566283,0
1,-0.4399164931309761,1,0,0.880734693482843,1,0,2,1,1,1,1,1,1,2.0,0,1,1.4952286902305454,1.6883801156984688,1
1,-0.4399164931309761,0,0,-0.9516816739185228,1,0,0,1,-1,-1,1,-1,-1,0.08,0,0,-1.4926823160681442,-0.9284792147975064,0
1,-0.4399164931309761,0,0,-1.2367242199587352,1,0,0,1,-1,-1,1,-1,-1,1.0,0,Credit card (automatic),-1.5109620830699717,-0.9948779282951028,1
1,-0.4399164931309761,0,0,-1.0738427650786138,1,0,2,1,0,0,1,0,0,0.08,1,2,0.144187729095487,-0.8154469862388071,0
0,2.273158691738958,0,0,-0.2594354906780068,1,0,2,1,0,0,1,1,1,0.08,1,2,0.8803638001690798,0.030221146865466,1
0,-0.4399164931309761,0,0,-0.9516816739185228,1,0,0,1,-1,-1,1,-1,-1,0.08,0,0,-1.479387940066815,-0.925236486929019,0
1,-0.4399164931309761,1,0,-0.9924020376385532,1,0,1,1,1,1,1,0,0,0.08,1,0,-0.3327480099521901,-0.8106601022424688,0
1,-0.4399164931309761,0,0,-0.8295205827584317,1,0,2,1,0,0,1,1,0,0.08,1,2,0.5546515881365197,-0.6050005653859595,0
0,-0.4399164931309761,0,0,-0.7073594915983407,1,1,1,1,0,0,1,0,0,0.08,1,2,-0.520531070970962,-0.7075545916485264,1
1,-0.4399164931309761,1,0,0.4328106925625091,1,1,1,1,0,1,1,1,1,1.0,1,2,0.5131066631323666,0.5727934914458265,0
1,-0.4399164931309761,0,0,0.3920903288424788,1,1,2,1,0,0,1,1,1,0.08,1,2,1.181149057199148,0.85574907218791,0
0,-0.4399164931309761,0,0,-0.055833672077855,1,1,1,1,0,1,1,0,0,0.08,0,Credit card (automatic),0.0162293600826957,-0.1275033719078946,1
0,-0.4399164931309761,0,1,1.369379058123207,1,1,2,1,0,1,1,0,0,2.0,1,Credit card (automatic),0.8703930181680831,1.6089001938606484,0
0,2.273158691738958,0,0,-0.5851984004382496,1,1,2,1,1,0,1,0,0,0.08,1,2,0.6875953481498096,-0.3430013892361407,1
1,-0.4399164931309761,0,0,-1.2774445836787656,1,0,0,1,-1,-1,1,-1,-1,0.08,0,0,-1.4876969250676455,-0.9985397842554355,0
1,-0.4399164931309761,1,0,1.1657772395230557,1,1,2,1,1,0,1,1,0,2.0,1,2,0.9750862291785486,1.480183750917633,1
1,-0.4399164931309761,0,0,-0.9109613101984924,1,1,2,1,1,0,1,0,0,0.08,0,2,0.5014740841312035,-0.65562682700622,0
1,2.273158691738958,0,0,-1.2774445836787656,1,0,2,1,0,0,1,0,0,0.08,1,2,0.2289393761039596,-0.9757524516830044,1
0,2.273158691738958,0,0,-0.5851984004382496,1,0,2,1,1,0,1,0,0,0.08,1,2,0.2920876621102721,-0.407591234126826,0
1,-0.4399164931309761,1,0,-0.3408762181180675,1,1,2,1,1,1,1,1,1,0.08,1,2,1.325725396213601,0.1143335370868399,1
0,-0.4399164931309761,1,1,-1.1960038562387048,1,0,0,1,-1,-1,1,-1,-1,0.08,0,0,-1.5109620830699717,-0.9832305792164548,0
1,-0.4399164931309761,0,0,0.7178532386027215,1,0,0,1,-1,-1,1,-1,-1,1.0,0,Credit card (automatic),-1.4827115340671475,-0.5710070711999807,0
1,-0.4399164931309761,1,1,-1.2774445836787656,1,0,1,1,0,0,1,0,0,0.08,0,2,-0.6717545979860794,-0.9877086319872228,0
1,-0.4399164931309761,0,0,-1.2367242199587352,1,0,1,1,0,0,1,0,0,0.08,1,0,-0.3427187919531868,-0.9688478678541846,0
1,-0.4399164931309761,0,0,-0.62591876415828,1,0,0,1,-1,-1,1,-1,-1,1.0,1,1,-1.4993295040688086,-0.852264080201428,0
1,-0.4399164931309761,1,1,1.4915401492832985,1,1,2,1,1,1,1,1,1,2.0,1,2,1.3373579752147635,2.2123122898783416,0
1,-0.4399164931309761,1,0,1.6137012404433893,1,1,1,1,1,1,1,1,1,2.0,1,Credit card (automatic),0.7956121531606076,1.772867515265178,0
0,-0.4399164931309761,0,0,-1.1960038562387048,1,1,2,1,0,0,1,0,0,0.08,1,2,0.3153528201125979,-0.9145818096468464,1
1,2.273158691738958,1,1,0.7178532386027215,1,1,1,1,1,1,1,0,1,2.0,1,1,0.3452651661155883,0.679053492415236,0
0,-0.4399164931309761,0,0,0.8400143297628127,1,0,0,1,-1,-1,1,-1,-1,2.0,0,0,-1.479387940066815,-0.5448005357730222,0
0,-0.4399164931309761,1,0,1.0436161483629645,1,1,2,1,1,0,1,1,1,2.0,1,Credit card (automatic),1.4736253292283856,1.8134347026811517,0
1,-0.4399164931309761,0,0,0.5549717837226001,0,-1,1,0,0,0,0,0,0,1.0,1,1,-1.1304105700319294,-0.3503030417835509,0
1,2.273158691738958,1,0,1.6137012404433893,1,1,2,1,1,1,1,1,1,0.08,1,Credit card (automatic),1.5999219012410113,2.5492692163487027,0
0,2.273158691738958,0,0,-1.2774445836787656,1,1,2,1,0,0,1,0,0,0.08,1,2,0.3136910231124318,-0.9746274236469988,1
0,-0.4399164931309761,1,1,-1.0738427650786138,1,1,2,1,1,1,1,1,0,0.08,1,0,0.9734244321783826,-0.7784975360366562,0
1,-0.4399164931309761,1,0,1.6137012404433893,1,1,1,1,1,1,1,0,1,2.0,0,1,0.468238144127881,1.5352660059354064,0
1,-0.4399164931309761,0,0,-1.1552834925186746,1,0,1,1,0,0,1,0,1,0.08,1,0,-0.3144682429503628,-0.902140323131018,0
0,-0.4399164931309761,1,1,0.7992939660427822,1,0,0,1,-1,-1,1,-1,-1,2.0,0,0,-1.5093002860698053,-0.5521904258134525,0
1,-0.4399164931309761,1,1,-1.318164947398796,1,1,0,1,-1,-1,1,-1,-1,2.0,0,0,-1.3098846460498703,,0
0,-0.4399164931309761,0,0,-1.2367242199587352,1,0,0,1,-1,-1,1,-1,-1,1.0,0,0,-1.4727407520661506,-0.9920102097719508,0
0,-0.4399164931309761,1,0,1.3286586944031769,1,0,0,1,-1,-1,1,-1,-1,2.0,0,1,-1.5093002860698053,-0.4250181389982883,0
1,2.273158691738958,1,0,0.4328106925625091,1,1,2,1,1,0,1,1,1,0.08,1,2,1.2044142152014738,0.928743538288756,1
1,-0.4399164931309761,1,0,-1.1552834925186746,1,1,2,1,1,0,1,1,1,0.08,1,2,1.177825463198816,-0.8219765607222916,1
1,2.273158691738958,1,0,-0.3001558543980371,1,1,2,1,0,0,1,0,1,1.0,1,2,0.8072447321617703,-0.046699887674773,1
0,-0.4399164931309761,1,0,0.758573602322752,1,1,1,1,1,0,1,1,1,1.0,1,Credit card (automatic),0.4615909561272169,0.7357019629341157,0
1,-0.4399164931309761,0,0,-0.8295205827584317,1,1,1,1,0,1,1,1,1,0.08,0,1,0.3319707901142591,-0.6424794405462309,0
0,-0.4399164931309761,1,1,1.002895784642934,1,0,1,1,0,0,1,1,1,1.0,1,1,0.1774236690988095,0.7191353736195992,1
0,-0.4399164931309761,1,1,-0.3408762181180675,1,0,0,1,-1,-1,1,-1,-1,1.0,0,0,-1.491020519067978,-0.7719900209264267,0
0,-0.4399164931309761,1,0,1.2879383306831464,1,1,1,1,0,1,1,0,0,1.0,0,1,-0.2130986259402292,0.6499351197186156,0
0,-0.4399164931309761,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,1.0,1,2,1.3589613362169235,-0.8115204177994143,1
0,-0.4399164931309761,0,0,-0.2594354906780068,1,1,2,1,0,1,1,1,1,0.08,1,1,1.1877962451998123,0.1397018163301077,0
0,-0.4399164931309761,1,1,-0.7073594915983407,1,0,0,1,-1,-1,1,-1,-1,0.08,0,0,-1.4860351280674795,-0.8819339372294237,0
1,2.273158691738958,1,0,1.2879383306831464,1,1,0,1,-1,-1,1,-1,-1,2.0,0,Credit card (automatic),-1.299913864048874,-0.239344394310823,0
1,2.273158691738958,1,0,0.1477681465222966,1,1,2,1,1,0,1,1,1,0.08,1,2,1.0548524851865226,0.5086007152737315,1
0,-0.4399164931309761,1,0,-0.2187151269579764,1,1,2,1,0,0,1,1,1,0.08,0,Credit card (automatic),1.0049985751815391,0.0790826586253253,0
1,2.273158691738958,1,0,-1.2774445836787656,1,0,2,1,0,0,1,0,0,0.08,0,0,0.2023506241013013,-0.9761054016550847,1
0,-0.4399164931309761,0,0,0.1070477828022663,1,1,1,1,0,1,1,1,1,1.0,1,Credit card (automatic),0.7042133181514708,0.3647736016510306,1
1,-0.4399164931309761,0,0,-1.1552834925186746,1,0,2,1,0,1,1,0,0,0.08,1,2,0.3037202411114352,-0.8834560339840198,1
0,-0.4399164931309761,1,1,-0.9924020376385532,1,0,1,1,0,0,1,0,0,0.08,1,2,-0.641842251983089,-0.8257045948023893,0
1,-0.4399164931309761,0,0,-0.9109613101984924,1,0,0,1,-1,-1,1,-1,-1,0.08,1,Credit card (automatic),-1.4876969250676455,-0.9197437029885204,0
0,-0.4399164931309761,0,0,-1.2367242199587352,1,0,1,1,1,0,1,0,0,0.08,0,0,-0.5172074769706297,-0.9616123934265396,0
0,-0.4399164931309761,1,0,1.0436161483629645,1,1,2,1,1,1,1,1,1,2.0,1,1,1.4852579082295487,1.7035349051246649,1
1,-0.4399164931309761,1,0,0.758573602322752,1,0,1,1,1,1,1,1,1,2.0,1,Credit card (automatic),0.6144762801425001,0.7968505455970186,0
0,-0.4399164931309761,1,1,0.5549717837226001,1,0,0,1,-1,-1,1,-1,-1,2.0,1,0,-1.5126238800701377,-0.6260893262177543,0
1,-0.4399164931309761,0,0,-1.2774445836787656,1,0,0,1,-1,-1,1,-1,-1,0.08,1,1,-1.4993295040688086,-0.9986941998682206,0
1,-0.4399164931309761,0,0,0.5549717837226001,1,1,2,1,0,0,1,0,0,0.08,0,1,0.2671607071077802,0.4262310155395038,0
0,-0.4399164931309761,1,0,0.7178532386027215,1,1,2,1,1,0,1,1,1,0.08,1,1,1.4919050962302134,1.377607665281811,0
1,-0.4399164931309761,1,1,0.8400143297628127,1,0,1,1,1,0,1,1,0,0.08,0,Credit card (automatic),0.0079203750818651,0.4767028615469792,0
1,-0.4399164931309761,1,0,1.1657772395230557,1,1,2,1,1,1,1,1,1,0.08,1,2,1.639805029244998,2.13925164565773,0
1,-0.4399164931309761,0,0,-1.1145631287986442,1,0,0,1,-1,-1,1,-1,-1,0.08,0,1,-1.4660935640654862,-0.9660904461973076,0
1,-0.4399164931309761,0,0,0.5956921474426305,1,0,1,1,1,1,1,1,1,1.0,1,1,0.7374492581547932,0.8186672657462288,0
0,-0.4399164931309761,0,0,0.880734693482843,1,1,2,1,1,1,1,1,0,1.0,1,1,0.9966895901807084,1.252288365820068,0
1,-0.4399164931309761,0,1,-0.5444780367182193,0,-1,1,0,0,0,0,0,0,0.08,1,Credit card (automatic),-1.3098846460498703,-0.7576073095641566,0
0,-0.4399164931309761,0,1,-0.2594354906780068,1,0,2,1,1,1,1,1,1,2.0,1,2,1.3523141482162588,0.1905927904294286,0
1,-0.4399164931309761,1,1,1.5322605130033284,1,1,0,1,-1,-1,1,-1,-1,2.0,0,0,-1.3082228490497043,-0.2211454113754353,0
1,-0.4399164931309761,1,0,-0.62591876415828,1,1,2,1,1,1,1,1,1,0.08,1,2,1.2559299222066236,-0.2385943756201525,0
0,-0.4399164931309761,0,0,-0.0965540357978854,1,1,2,1,1,0,1,1,1,0.08,1,2,1.177825463198816,0.3090516248088616,1
0,-0.4399164931309761,0,1,-1.2774445836787656,1,1,0,1,-1,-1,1,-1,-1,0.08,0,0,-1.3547531650543558,-0.9967750343950342,0
0,-0.4399164931309761,1,1,-0.5444780367182193,1,1,0,1,-1,-1,1,-1,-1,2.0,0,0,-1.30157566104904,-0.7929905442652013,0
0,-0.4399164931309761,1,0,-0.2594354906780068,1,0,1,1,1,1,1,1,1,2.0,1,Credit card (automatic),0.290425865110106,-0.166592581315782,0
0,-0.4399164931309761,1,1,-0.4630373092781585,1,0,2,1,1,0,1,0,0,0.08,1,1,0.3087056321119333,-0.3165963194498872,1
1,-0.4399164931309761,1,0,0.7178532386027215,1,1,2,1,1,0,1,1,1,1.0,1,2,1.113015380192337,1.1362340031254317,0
0,-0.4399164931309761,1,0,1.4508197855632678,0,-1,1,0,0,1,0,1,1,1.0,1,2,-0.344380588953353,0.6354641708633255,0
1,-0.4399164931309761,0,0,-1.1960038562387048,1,1,2,1,0,1,1,1,1,0.08,1,1,1.222693982203301,-0.8757352533447644,1
1,-0.4399164931309761,1,1,-0.9516816739185228,1,0,2,1,0,1,1,1,1,0.08,0,2,1.274209689208451,-0.5792131580508464,0
0,-0.4399164931309761,1,1,0.758573602322752,0,-1,1,0,0,0,0,0,0,2.0,0,1,-1.0157465770204666,-0.2211674707486903,0
0,-0.4399164931309761,0,0,-0.9516816739185228,1,0,1,1,0,0,1,0,0,0.08,1,2,-0.6983433499887373,-0.8283737789662462,0
1,2.273158691738958,1,1,0.3513699651224484,1,1,2,1,1,1,1,1,1,1.0,1,2,1.5683477582378549,0.9933775019259514,1
1,-0.4399164931309761,0,0,-0.4223169455581282,1,1,2,1,1,0,1,1,1,0.08,1,2,1.1927816362003112,0.0585233227516507,0
0,-0.4399164931309761,1,1,-0.4630373092781585,0,-1,1,0,0,1,0,1,1,1.0,1,2,-0.2928648819482031,-0.4968875770631287,1
1,-0.4399164931309761,1,1,1.5729808767233588,1,1,2,1,1,1,1,1,1,2.0,1,1,1.7046151122514768,2.653389458112376,0
1,-0.4399164931309761,0,0,-1.2774445836787656,1,0,1,1,0,0,1,0,0,0.08,0,2,-0.6318714699820923,-0.9871792070291026,1
1,-0.4399164931309761,1,1,-0.2594354906780068,1,1,1,1,0,1,1,1,1,1.0,1,Credit card (automatic),0.572931355138347,-0.0883259250069871,0
1,-0.4399164931309761,1,0,1.5729808767233588,1,1,1,1,1,0,1,0,0,2.0,0,1,0.0129057660823636,1.058165881175932,0
1,-0.4399164931309761,0,0,-1.1552834925186746,1,0,1,1,0,0,1,0,0,0.08,1,Credit card (automatic),-0.6634456129852487,-0.9296263022067672,0
0,-0.4399164931309761,0,0,-0.8295205827584317,1,1,2,1,0,0,1,0,0,0.08,1,2,0.4998122871310375,-0.5656466434990118,0
0,-0.4399164931309761,1,0,-0.5851984004382496,1,1,2,1,0,0,1,1,0,0.08,1,2,0.8005975441611056,-0.3037798235887232,0
0,-0.4399164931309761,0,0,-1.1960038562387048,1,1,2,1,0,0,1,0,0,0.08,1,2,0.3386179781149237,-0.913655315970136,0
0,2.273158691738958,1,0,1.6137012404433893,1,1,2,1,1,0,1,1,1,1.0,1,1,1.39884446422091,2.3798091110036736,0
1,-0.4399164931309761,0,0,-0.8702409464784621,1,0,2,1,1,0,1,0,0,0.08,0,2,0.3386179781149237,-0.6475751557681394,1
0,-0.4399164931309761,0,0,-1.2774445836787656,1,0,2,1,0,0,1,0,1,0.08,0,Credit card (automatic),0.5114448661322006,-0.972002358229652,1
1,-0.4399164931309761,0,0,-0.7888002190384014,1,0,0,1,-1,-1,1,-1,-1,1.0,0,Credit card (automatic),-1.5109620830699717,-0.8928092082441463,0
0,-0.4399164931309761,1,0,1.6137012404433893,1,1,2,1,1,1,1,1,1,1.0,1,2,1.478610720228884,2.570578570913048,1
1,-0.4399164931309761,1,0,0.3920903288424788,1,1,1,1,0,0,1,0,0,1.0,0,Credit card (automatic),-0.2878794909477047,0.0456847675172318,0
0,-0.4399164931309761,0,0,-0.62591876415828,1,0,0,1,-1,-1,1,-1,-1,0.08,0,Credit card (automatic),-1.4976677070686424,-0.8572053798105514,0
0,2.273158691738958,0,0,-1.0331224013585834,1,0,1,1,1,0,1,0,0,0.08,1,0,-0.4474120029636527,-0.8223515700676269,0
0,-0.4399164931309761,1,0,1.4508197855632678,1,1,2,1,1,1,1,1,1,2.0,0,0,1.789366759259949,2.5177463719672857,0
1,-0.4399164931309761,1,1,0.9621754209229036,1,1,0,1,-1,-1,1,-1,-1,2.0,0,1,-1.3497677740538576,-0.3887084106205328,0
0,-0.4399164931309761,1,1,0.2292088739623573,1,0,0,1,-1,-1,1,-1,-1,1.0,0,0,-1.477726143066649,-0.6767597065845249,0
0,-0.4399164931309761,1,1,1.6137012404433893,1,1,2,1,1,1,1,1,1,2.0,1,2,1.6863353452496497,2.70970703803243,0
0,-0.4399164931309761,0,0,0.6364125111626608,1,1,0,1,-1,-1,1,-1,-1,1.0,0,Credit card (automatic),-1.3198554280508674,-0.4905124181924292,0
0,2.273158691738958,1,0,0.7992939660427822,1,1,2,1,1,1,1,1,1,0.08,1,2,1.4736253292283856,1.4844412099558508,0
0,-0.4399164931309761,1,1,0.1070477828022663,1,0,0,1,-1,-1,1,-1,-1,1.0,0,0,-1.4993295040688086,-0.6946498582943424,0
1,-0.4399164931309761,1,0,1.4100994218432374,1,1,2,1,1,1,1,1,1,2.0,1,1,1.5467443972356951,2.33119025234962,0
0,-0.4399164931309761,0,0,-1.2774445836787656,0,-1,1,0,0,0,0,0,0,0.08,0,0,-1.158661119034753,-0.9941720283509424,0
1,-0.4399164931309761,0,0,0.8400143297628127,1,0,2,1,1,0,1,0,0,0.08,1,0,0.5264010391336954,0.910963683445214,0
1,-0.4399164931309761,1,1,0.0663274190822359,1,0,0,1,-1,-1,1,-1,-1,0.08,0,0,-1.461108173064988,-0.7268124245001549,0
0,-0.4399164931309761,0,0,-1.1960038562387048,0,-1,1,0,0,0,0,1,0,0.08,0,Credit card (automatic),-0.9825106370171444,-0.9592961592347632,1
0,-0.4399164931309761,1,0,-1.2774445836787656,1,0,2,1,0,0,1,1,0,0.08,0,2,0.466576347127715,-0.9725979613075372,1
1,-0.4399164931309761,0,0,-0.5444780367182193,1,0,2,1,0,1,1,1,0,0.08,0,0,0.8371570781647607,-0.2651097422726811,0
0,2.273158691738958,1,0,1.125056875803025,1,1,2,1,1,1,1,1,1,2.0,1,1,1.7046151122514768,2.0482567309807918,0
1,-0.4399164931309761,0,0,-0.8702409464784621,1,0,0,1,-1,-1,1,-1,-1,2.0,0,Credit card (automatic),-1.502653098069141,-0.9089125507203076,0
0,-0.4399164931309761,0,0,0.5956921474426305,1,1,2,1,1,1,1,1,1,0.08,1,2,1.3838882912194153,1.25502372810369,1
1,-0.4399164931309761,0,0,-0.5851984004382496,1,0,1,1,0,0,1,0,0,0.08,0,2,-0.5105602889699654,-0.621412739087691,1
0,-0.4399164931309761,1,1,1.125056875803025,1,1,2,1,1,1,1,1,1,2.0,0,Credit card (automatic),1.6780263602488188,1.9743798899497444,0
1,-0.4399164931309761,1,0,1.6137012404433893,1,1,0,1,-1,-1,1,-1,-1,2.0,0,Credit card (automatic),-1.328164413051698,-0.1804458677199317,0
1,-0.4399164931309761,0,0,0.2699292376823877,1,0,0,1,-1,-1,1,-1,-1,1.0,0,0,-1.491020519067978,-0.6583180705433318,0
0,-0.4399164931309761,1,0,1.0843365120829946,1,0,2,1,0,1,1,0,0,1.0,1,Credit card (automatic),0.5480044001358552,1.0395036514021887,0
1,-0.4399164931309761,1,1,-1.2367242199587352,1,0,2,1,0,0,1,0,0,0.08,0,0,0.1724382780983114,-0.9438766573295072,0
1,2.273158691738958,0,0,-1.2774445836787656,1,0,2,1,0,0,1,0,0,0.08,0,2,0.144187729095487,-0.9768774797190104,1
1,-0.4399164931309761,1,1,-0.5037576729981889,1,0,2,1,0,0,1,1,1,0.08,1,2,0.8454660631655913,-0.223571942433487,1
0,-0.4399164931309761,0,0,-1.0738427650786138,1,1,2,1,0,0,1,1,1,0.08,1,1,0.9568064621767214,-0.7707105772776357,1
1,-0.4399164931309761,0,0,1.5729808767233588,1,1,2,1,0,1,1,0,0,2.0,1,Credit card (automatic),0.719169491152966,1.715645501041668,0
0,-0.4399164931309761,1,0,-0.3408762181180675,1,1,1,1,1,1,1,0,0,0.08,0,0,0.0511270970861842,-0.3193537411067641,0
1,2.273158691738958,1,0,1.4100994218432374,1,1,2,1,0,0,1,1,1,0.08,1,Credit card (automatic),0.9933659961803764,1.6746150667873394,0
1,-0.4399164931309761,0,0,-1.2774445836787656,1,0,2,1,0,0,1,0,1,0.08,1,0,0.534710024134526,-0.9716935270040816,1
0,-0.4399164931309761,1,1,0.6364125111626608,1,1,2,1,0,0,1,0,1,1.0,1,0,0.574593152138513,0.7705998914235502,1
0,-0.4399164931309761,1,0,0.188488510242327,1,1,1,1,1,0,1,0,1,1.0,0,0,0.2438955491054544,0.1654892236652209,0
1,-0.4399164931309761,0,0,-0.8702409464784621,0,-1,1,0,1,1,0,0,0,0.08,0,0,-0.9991286070188056,-0.838146081318218,0
1,-0.4399164931309761,1,0,-1.1960038562387048,1,0,0,1,-1,-1,1,-1,-1,0.08,1,Credit card (automatic),-1.4694171580658184,-0.9847967947175608,1
0,-0.4399164931309761,1,0,-0.5851984004382496,1,0,2,1,0,1,1,1,1,0.08,1,Credit card (automatic),1.0365727181846955,-0.2372708132248515,0
1,-0.4399164931309761,1,1,0.7178532386027215,1,0,1,1,0,0,1,0,0,1.0,1,1,-0.6634456129852487,-0.0231404770384164,0
0,-0.4399164931309761,1,1,1.4100994218432374,1,1,2,1,0,1,1,1,1,1.0,1,2,1.4835961112293827,2.205187112316972,0
0,-0.4399164931309761,1,0,-0.3001558543980371,1,0,1,1,1,0,1,0,1,0.08,1,0,0.2089978121019659,-0.196593328942603,0
0,2.273158691738958,0,0,-1.2367242199587352,1,1,2,1,0,1,1,0,0,0.08,1,2,0.4582673621268844,-0.9413839481516904,1
1,-0.4399164931309761,0,0,-0.9516816739185228,1,0,0,1,-1,-1,1,-1,-1,0.08,0,Credit card (automatic),-1.4976677070686424,-0.927640958613816,0
0,-0.4399164931309761,0,1,-0.9109613101984924,0,-1,1,0,1,0,0,0,0,1.0,0,0,-0.8146691400003658,-0.8258369510419193,0
0,-0.4399164931309761,1,0,1.5322605130033284,1,0,0,1,-1,-1,1,-1,-1,2.0,0,Credit card (automatic),-1.4926823160681442,-0.4213121642914457,0
1,-0.4399164931309761,0,0,-0.9516816739185228,1,0,1,1,0,1,1,0,1,0.08,1,1,0.1159371800926631,-0.7528204255678181,0
0,-0.4399164931309761,0,0,-1.1552834925186746,1,0,0,1,-1,-1,1,-1,-1,0.08,1,Credit card (automatic),-1.4827115340671475,-0.9771642515713256,0
0,-0.4399164931309761,0,0,-1.2367242199587352,1,0,1,1,0,0,1,0,0,0.08,0,0,-0.4590445819648154,-0.9530754159768484,0
0,-0.4399164931309761,0,1,-1.2774445836787656,1,0,2,1,0,0,1,0,1,0.08,0,2,0.4615909561272169,-0.9726641394273025,1
1,-0.4399164931309761,0,0,-0.5444780367182193,0,-1,1,0,0,0,0,0,0,0.08,1,1,-1.3165318340505352,-0.8007333842777118,0
1,-0.4399164931309761,1,1,-1.0331224013585834,1,0,0,1,-1,-1,1,-1,-1,0.08,1,1,-1.479387940066815,-0.9302880834044176,0
1,-0.4399164931309761,0,0,-1.2774445836787656,1,0,1,1,0,0,1,0,0,0.08,1,2,-0.7265938989915613,-0.9884365913046383,1
1,2.273158691738958,0,0,-1.2774445836787656,1,0,1,1,0,0,1,0,0,0.08,0,2,-0.6900343649879066,-0.987951285093028,0
0,-0.4399164931309761,1,1,-0.9516816739185228,1,0,0,1,-1,-1,1,-1,-1,1.0,0,0,-1.479387940066815,-0.9313248739474034,0
0,-0.4399164931309761,0,0,-1.1960038562387048,0,-1,1,0,0,0,0,0,0,0.08,0,0,-1.0140847800203006,-0.9458840602957136,1
0,-0.4399164931309761,0,0,-0.9516816739185228,0,-1,1,0,0,1,0,1,1,0.08,0,0,-0.2081132349397309,-0.7691884805230397,1
0,-0.4399164931309761,0,0,-1.1145631287986442,1,0,1,1,0,1,1,0,0,0.08,0,Credit card (automatic),-0.2978502729487016,-0.8748308190413087,0
0,-0.4399164931309761,1,1,0.9621754209229036,1,0,2,1,0,0,1,1,1,1.0,0,1,0.8022593411612722,1.1844557930608957,0
0,-0.4399164931309761,0,1,-0.5851984004382496,1,1,1,1,0,0,1,0,0,0.08,0,0,-0.236363783942555,-0.5693967369523645,0
1,2.273158691738958,0,0,0.6771328748826912,1,1,2,1,0,0,1,1,1,0.08,1,2,1.044881703185526,1.0742692236520932,1
1,-0.4399164931309761,1,0,1.5322605130033284,1,1,1,1,1,1,1,1,0,2.0,0,0,0.4782089261288781,1.4352708669704215,0
0,-0.4399164931309761,0,0,1.6137012404433893,1,1,2,1,1,1,1,1,1,2.0,1,Credit card (automatic),1.438727592224897,2.436810531494634,0
0,2.273158691738958,0,0,-1.0738427650786138,1,0,2,1,0,1,1,0,0,0.08,0,2,0.3203382111130964,-0.8158440549573974,1
1,2.273158691738958,1,0,-0.62591876415828,1,1,2,1,0,0,1,1,1,0.08,1,2,0.9983513871808744,-0.3173904568870677,0
1,-0.4399164931309761,1,0,-0.1372743995179157,0,-1,1,0,0,0,0,1,1,0.08,1,2,-0.626886078981594,-0.4195253550577894,0
0,-0.4399164931309761,1,0,-1.0738427650786138,1,1,2,1,1,1,1,1,1,0.08,1,2,1.3473287572157604,-0.7668281275847529,1
1,-0.4399164931309761,1,0,1.247217966963116,1,1,2,1,0,1,1,1,1,2.0,0,2,1.2575917192067896,1.7706836373129318,0
1,-0.4399164931309761,1,0,-0.6666391278783103,1,1,2,1,0,0,1,0,0,0.08,1,1,0.3020584441112687,-0.4407905908756243,1
1,-0.4399164931309761,0,0,1.0843365120829946,1,0,1,1,0,1,1,0,1,1.0,1,1,-0.1133908059302618,0.6009853704657363,0
0,-0.4399164931309761,0,0,-1.1960038562387048,1,0,1,1,0,1,1,1,0,0.08,0,2,-0.2396873779428873,-0.9361338173169969,0
0,-0.4399164931309761,0,0,-0.9924020376385532,0,-1,1,0,1,0,0,0,0,0.08,1,0,-1.1802644800369129,-0.9072360383529264,0
0,2.273158691738958,1,0,-1.0331224013585834,1,1,2,1,0,0,1,0,1,0.08,1,2,0.6576830021468192,-0.7219814217573066,1
0,-0.4399164931309761,0,0,1.4508197855632678,1,0,0,1,-1,-1,1,-1,-1,2.0,0,Credit card (automatic),-1.5009913010689746,-0.3713256244955806,0
0,-0.4399164931309761,1,1,1.4508197855632678,1,1,2,1,0,1,1,1,1,2.0,0,Credit card (automatic),1.5617005702371902,2.3065278730505128,0
0,2.273158691738958,1,0,0.7992939660427822,1,1,2,1,1,1,1,1,1,1.0,1,2,1.3872118852197473,1.472926217116733,0
1,-0.4399164931309761,1,1,1.6137012404433893,1,1,2,1,1,0,1,1,1,2.0,1,Credit card (automatic),1.4270950132237343,2.486752952543989,0
0,-0.4399164931309761,1,0,-0.0151133083578247,1,0,0,1,-1,-1,1,-1,-1,1.0,0,0,-1.5109620830699717,-0.7456511292599382,0
0,-0.4399164931309761,1,0,1.6137012404433893,1,0,0,1,-1,-1,1,-1,-1,2.0,0,1,-1.4860351280674795,-0.3792669988673861,0
